,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,EXITSn_hourly
3703,A025,R023,01-03-02,05-24-11,10:42:55,DOOR,7442032,5832741,0.0
3704,A025,R023,01-03-02,05-24-11,10:43:55,OPEN,7442032,5832741,0.0
3705,A025,R023,01-03-02,05-24-11,10:44:24,DOOR,7442032,5832741,0.0
3706,A025,R023,01-03-02,05-24-11,12:00:00,OPEN,7442181,5832879,138.0
3707,A025,R023,01-03-02,05-24-11,16:00:00,DOOR,7442895,5833365,486.0
3708,A025,R023,01-03-02,05-24-11,20:00:00,OPEN,7444362,5833959,594.0
3709,A025,R023,01-03-02,05-25-11,00:00:00,REGULAR,7445070,5834142,183.0
3710,A025,R023,01-03-02,05-25-11,04:00:00,REGULAR,7445157,5834158,16.0
3711,A025,R023,01-03-02,05-25-11,08:00:00,REGULAR,7445335,5834498,340.0
3712,A025,R023,01-03-02,05-25-11,12:00:00,REGULAR,7445956,5835348,850.0
3713,A025,R023,01-03-02,05-25-11,15:11:38,REGULAR,7446566,5835736,388.0
3714,A025,R023,01-03-02,05-25-11,16:00:00,REGULAR,7446749,5835856,120.0
3715,A025,R023,01-03-02,05-25-11,20:00:00,REGULAR,7448297,5836339,483.0
3716,A025,R023,01-03-02,05-26-11,00:00:00,REGULAR,7449039,5836533,194.0
3717,A025,R023,01-03-02,05-26-11,04:00:00,REGULAR,7449127,5836559,26.0
3718,A025,R023,01-03-02,05-26-11,08:00:00,REGULAR,7449257,5836889,330.0
3719,A025,R023,01-03-02,05-26-11,12:00:00,REGULAR,7449878,5837754,865.0
3720,A025,R023,01-03-02,05-26-11,16:00:00,REGULAR,7450642,5838228,474.0
3721,A025,R023,01-03-02,05-26-11,20:00:00,REGULAR,7450642,5838855,627.0
3722,A025,R023,01-03-02,05-27-11,00:00:00,REGULAR,7450642,5839074,219.0
3723,A025,R023,01-03-02,05-27-11,04:00:00,REGULAR,7450642,5839098,24.0
3724,A025,R023,01-03-02,05-27-11,08:00:00,REGULAR,7450642,5839396,298.0
3725,A025,R023,01-03-02,05-27-11,12:00:00,REGULAR,7450642,5840189,793.0
3726,A025,R023,01-03-02,05-27-11,16:00:00,REGULAR,7450642,5840788,599.0
3727,A025,R023,01-03-02,05-27-11,20:00:00,REGULAR,7450642,5841444,656.0
3728,A025,R023,01-06-00,05-21-11,00:00:00,REGULAR,5041596,11872683,6031239.0
3729,A025,R023,01-06-00,05-21-11,04:00:00,REGULAR,5041748,11872811,128.0
3730,A025,R023,01-06-00,05-21-11,08:00:00,REGULAR,5041800,11873072,261.0
3731,A025,R023,01-06-00,05-21-11,12:00:00,REGULAR,5041919,11874129,1057.0
3732,A025,R023,01-06-00,05-21-11,16:00:00,REGULAR,5042177,11875217,1088.0
3733,A025,R023,01-06-00,05-21-11,20:00:00,REGULAR,5042628,11876083,866.0
3734,A025,R023,01-06-00,05-22-11,00:00:00,REGULAR,5042947,11876570,487.0
3735,A025,R023,01-06-00,05-22-11,04:00:00,REGULAR,5043071,11876711,141.0
3736,A025,R023,01-06-00,05-22-11,08:00:00,REGULAR,5043119,11876871,160.0
3737,A025,R023,01-06-00,05-22-11,12:00:00,REGULAR,5043235,11877618,747.0
3738,A025,R023,01-06-00,05-22-11,16:00:00,REGULAR,5043474,11878461,843.0
3739,A025,R023,01-06-00,05-22-11,20:00:00,REGULAR,5043833,11879076,615.0
3740,A025,R023,01-06-00,05-23-11,00:00:00,REGULAR,5044157,11879345,269.0
3741,A025,R023,01-06-00,05-23-11,04:00:00,REGULAR,5044225,11879403,58.0
3742,A025,R023,01-06-00,05-23-11,08:00:00,REGULAR,5044351,11879978,575.0
3743,A025,R023,01-06-00,05-23-11,12:00:00,REGULAR,5044501,11882626,2648.0
3744,A025,R023,01-06-00,05-23-11,16:00:00,REGULAR,5044826,11883784,1158.0
3745,A025,R023,01-06-00,05-23-11,20:00:00,REGULAR,5045621,11885370,1586.0
3746,A025,R023,01-06-00,05-24-11,00:00:00,REGULAR,5046036,11885735,365.0
3747,A025,R023,01-06-00,05-24-11,04:00:00,REGULAR,5046157,11885768,33.0
3748,A025,R023,01-06-00,05-24-11,08:00:00,REGULAR,5046293,11886413,645.0
3749,A025,R023,01-06-00,05-24-11,12:00:00,REGULAR,5046444,11889209,2796.0
3750,A025,R023,01-06-00,05-24-11,16:00:00,REGULAR,5046822,11890484,1275.0
3751,A025,R023,01-06-00,05-24-11,20:00:00,REGULAR,5047751,11892161,1677.0
3752,A025,R023,01-06-00,05-25-11,00:00:00,REGULAR,5048268,11892654,493.0
3753,A025,R023,01-06-00,05-25-11,04:00:00,REGULAR,5048403,11892739,85.0
3754,A025,R023,01-06-00,05-25-11,08:00:00,REGULAR,5048542,11893378,639.0
3755,A025,R023,01-06-00,05-25-11,12:00:00,REGULAR,5048740,11896147,2769.0
3756,A025,R023,01-06-00,05-25-11,15:11:38,REGULAR,5049006,11897247,1100.0
3757,A025,R023,01-06-00,05-25-11,16:00:00,REGULAR,5049111,11897527,280.0
3758,A025,R023,01-06-00,05-25-11,20:00:00,REGULAR,5050111,11899165,1638.0
3759,A025,R023,01-06-00,05-26-11,00:00:00,REGULAR,5050684,11899648,483.0
3760,A025,R023,01-06-00,05-26-11,04:00:00,REGULAR,5050821,11899708,60.0
3761,A025,R023,01-06-00,05-26-11,08:00:00,REGULAR,5050951,11900345,637.0
3762,A025,R023,01-06-00,05-26-11,12:00:00,REGULAR,5051093,11903025,2680.0
3763,A025,R023,01-06-00,05-26-11,16:00:00,REGULAR,5051404,11904315,1290.0
3764,A025,R023,01-06-00,05-26-11,20:00:00,REGULAR,5052398,11905920,1605.0
3765,A025,R023,01-06-00,05-27-11,00:00:00,REGULAR,5052932,11906365,445.0
3766,A025,R023,01-06-00,05-27-11,04:00:00,REGULAR,5053084,11906437,72.0
3767,A025,R023,01-06-00,05-27-11,08:00:00,REGULAR,5053201,11907055,618.0
3768,A025,R023,01-06-00,05-27-11,11:31:43,DOOR,5053338,11909325,2270.0
3769,A025,R023,01-06-00,05-27-11,11:32:14,OPEN,5053338,11909325,0.0
3770,A025,R023,01-06-00,05-27-11,11:32:23,DOOR,5053338,11909325,0.0
3771,A025,R023,01-06-00,05-27-11,11:32:44,OPEN,5053338,11909325,0.0
3772,A025,R023,01-06-00,05-27-11,11:32:55,DOOR,5053338,11909325,0.0
3773,A025,R023,01-06-00,05-27-11,11:34:13,OPEN,5053338,11909325,0.0
3774,A025,R023,01-06-00,05-27-11,11:34:15,DOOR,5053338,11909325,0.0
3775,A025,R023,01-06-00,05-27-11,11:34:17,OPEN,5053338,11909325,0.0
3776,A025,R023,01-06-00,05-27-11,11:35:22,DOOR,5053338,11909325,0.0
3777,A025,R023,01-06-00,05-27-11,11:35:24,OPEN,5053338,11909325,0.0
3778,A025,R023,01-06-00,05-27-11,11:37:08,DOOR,5053338,11909325,0.0
3779,A025,R023,01-06-00,05-27-11,11:37:10,OPEN,5053338,11909325,0.0
3780,A025,R023,01-06-00,05-27-11,11:37:44,DOOR,5053338,11909325,0.0
3781,A025,R023,01-06-00,05-27-11,11:39:57,OPEN,5053338,11909325,0.0
3782,A025,R023,01-06-00,05-27-11,11:40:00,DOOR,5053338,11909325,0.0
3783,A025,R023,01-06-00,05-27-11,11:43:06,OPEN,5053339,11909330,5.0
3784,A025,R023,01-06-00,05-27-11,11:44:12,DOOR,5053339,11909331,1.0
3785,A025,R023,01-06-00,05-27-11,11:47:00,OPEN,5053339,11909333,2.0
3786,A025,R023,01-06-00,05-27-11,11:48:20,TS,5053344,11909337,4.0
3787,A025,R023,01-06-00,05-27-11,11:48:28,VLT,5053344,11909337,0.0
3788,A025,R023,01-06-00,05-27-11,11:48:35,OPN,5053344,11909337,0.0
3789,A025,R023,01-06-00,05-27-11,11:48:38,DOOR,5053344,11909337,0.0
3790,A025,R023,01-06-00,05-27-11,11:48:59,OPEN,5053344,11909337,0.0
3791,A025,R023,01-06-00,05-27-11,11:49:08,DOOR,5053344,11909337,0.0
3792,A025,R023,01-06-00,05-27-11,11:49:46,DOOR,5053344,11909337,0.0
3793,A025,R023,01-06-00,05-27-11,11:50:01,OPEN,5053344,11909337,0.0
3794,A025,R023,01-06-00,05-27-11,12:00:00,DOOR,5053353,11909450,113.0
3795,A025,R023,01-06-00,05-27-11,16:00:00,OPEN,5053823,11911053,1603.0
3796,A025,R023,01-06-00,05-27-11,20:00:00,REGULAR,5054628,11912581,1528.0
3797,A025,R023,01-06-01,05-21-11,00:00:00,REGULAR,8644859,16644586,4732005.0
3798,A025,R023,01-06-01,05-21-11,04:00:00,REGULAR,8645023,16644683,97.0
3799,A025,R023,01-06-01,05-21-11,08:00:00,REGULAR,8645111,16644925,242.0
3800,A025,R023,01-06-01,05-21-11,12:00:00,REGULAR,8645296,16645924,999.0
3801,A025,R023,01-06-01,05-21-11,16:00:00,REGULAR,8645684,16646772,848.0
3802,A025,R023,01-06-01,05-21-11,20:00:00,REGULAR,8646243,16647578,806.0
3803,A025,R023,01-06-01,05-22-11,00:00:00,REGULAR,8646635,16647964,386.0
3804,A025,R023,01-06-01,05-22-11,04:00:00,REGULAR,8646786,16648058,94.0
3805,A025,R023,01-06-01,05-22-11,08:00:00,REGULAR,8646863,16648238,180.0
3806,A025,R023,01-06-01,05-22-11,12:00:00,REGULAR,8647012,16648884,646.0
3807,A025,R023,01-06-01,05-22-11,16:00:00,REGULAR,8647311,16649642,758.0
3808,A025,R023,01-06-01,05-22-11,20:00:00,REGULAR,8647736,16650314,672.0
3809,A025,R023,01-06-01,05-23-11,00:00:00,REGULAR,8648086,16650551,237.0
3810,A025,R023,01-06-01,05-23-11,04:00:00,REGULAR,8648153,16650589,38.0
3811,A025,R023,01-06-01,05-23-11,08:00:00,REGULAR,8648316,16651097,508.0
3812,A025,R023,01-06-01,05-23-11,12:00:00,REGULAR,8648633,16653065,1968.0
3813,A025,R023,01-06-01,05-23-11,16:00:00,REGULAR,8649118,16653935,870.0
3814,A025,R023,01-06-01,05-23-11,20:00:00,REGULAR,8650260,16655548,1613.0
3815,A025,R023,01-06-01,05-24-11,00:00:00,REGULAR,8650841,16655973,425.0
3816,A025,R023,01-06-01,05-24-11,04:00:00,REGULAR,8650960,16656010,37.0
3817,A025,R023,01-06-01,05-24-11,08:00:00,REGULAR,8651094,16656579,569.0
3818,A025,R023,01-06-01,05-24-11,12:00:00,REGULAR,8651428,16658626,2047.0
3819,A025,R023,01-06-01,05-24-11,16:00:00,REGULAR,8651924,16659593,967.0
3820,A025,R023,01-06-01,05-24-11,20:00:00,REGULAR,8652973,16661349,1756.0
3821,A025,R023,01-06-01,05-25-11,00:00:00,REGULAR,8653557,16661782,433.0
3822,A025,R023,01-06-01,05-25-11,04:00:00,REGULAR,8653697,16661836,54.0
3823,A025,R023,01-06-01,05-25-11,08:00:00,REGULAR,8653815,16662386,550.0
3824,A025,R023,01-06-01,05-25-11,12:00:00,REGULAR,8654180,16664441,2055.0
3825,A025,R023,01-06-01,05-25-11,15:11:38,REGULAR,8654567,16665234,793.0
3826,A025,R023,01-06-01,05-25-11,16:00:00,REGULAR,8654688,16665466,232.0
3827,A025,R023,01-06-01,05-25-11,20:00:00,REGULAR,8655672,16667359,1893.0
3828,A025,R023,01-06-01,05-26-11,00:00:00,REGULAR,8656255,16667825,466.0
3829,A025,R023,01-06-01,05-26-11,04:00:00,REGULAR,8656386,16667882,57.0
3830,A025,R023,01-06-01,05-26-11,08:00:00,REGULAR,8656540,16668405,523.0
3831,A025,R023,01-06-01,05-26-11,12:00:00,REGULAR,8656881,16670379,1974.0
3832,A025,R023,01-06-01,05-26-11,16:00:00,REGULAR,8657354,16671447,1068.0
3833,A025,R023,01-06-01,05-26-11,20:00:00,REGULAR,8658408,16673230,1783.0
3834,A025,R023,01-06-01,05-27-11,00:00:00,REGULAR,8659004,16673742,512.0
3835,A025,R023,01-06-01,05-27-11,04:00:00,REGULAR,8659183,16673799,57.0
3836,A025,R023,01-06-01,05-27-11,08:00:00,REGULAR,8659315,16674338,539.0
3837,A025,R023,01-06-01,05-27-11,11:50:27,DOOR,8659595,16676340,2002.0
3838,A025,R023,01-06-01,05-27-11,12:00:00,OPEN,8659595,16676342,2.0
3839,A025,R023,01-06-01,05-27-11,12:00:30,REGULAR,8659596,16676345,3.0
3840,A025,R023,01-06-01,05-27-11,12:01:59,DOOR,8659596,16676346,1.0
3841,A025,R023,01-06-01,05-27-11,12:02:08,OPEN,8659596,16676346,0.0
3842,A025,R023,01-06-01,05-27-11,12:02:20,DOOR,8659596,16676346,0.0
3843,A025,R023,01-06-01,05-27-11,12:05:07,OPEN,8659601,16676355,9.0
3844,A025,R023,01-06-01,05-27-11,16:00:00,DOOR,8660192,16677589,1234.0
3845,A025,R023,01-06-01,05-27-11,20:00:00,REGULAR,8661040,16679215,1626.0
3846,A025,R023,01-06-02,05-21-11,00:00:00,REGULAR,3809639,4695182,-11984033.0
3847,A025,R023,01-06-02,05-21-11,04:00:00,REGULAR,3809669,4695202,20.0
3848,A025,R023,01-06-02,05-21-11,08:00:00,REGULAR,3809689,4695251,49.0
3849,A025,R023,01-06-02,05-21-11,12:00:00,REGULAR,3809761,4695442,191.0
3850,A025,R023,01-06-02,05-21-11,16:00:00,REGULAR,3809850,4695723,281.0
3851,A025,R023,01-06-02,05-21-11,20:00:00,REGULAR,3810009,4696076,353.0
3852,A025,R023,01-06-02,05-22-11,00:00:00,REGULAR,3810122,4696223,147.0
3853,A025,R023,01-06-02,05-22-11,04:00:00,REGULAR,3810148,4696275,52.0
3854,A025,R023,01-06-02,05-22-11,08:00:00,REGULAR,3810169,4696297,22.0
3855,A025,R023,01-06-02,05-22-11,12:00:00,REGULAR,3810220,4696427,130.0
3856,A025,R023,01-06-02,05-22-11,16:00:00,REGULAR,3810279,4696632,205.0
3857,A025,R023,01-06-02,05-22-11,20:00:00,REGULAR,3810404,4696913,281.0
3858,A025,R023,01-06-02,05-23-11,00:00:00,REGULAR,3810525,4697017,104.0
3859,A025,R023,01-06-02,05-23-11,04:00:00,REGULAR,3810537,4697026,9.0
3860,A025,R023,01-06-02,05-23-11,08:00:00,REGULAR,3810574,4697150,124.0
3861,A025,R023,01-06-02,05-23-11,12:00:00,REGULAR,3810719,4697612,462.0
3862,A025,R023,01-06-02,05-23-11,16:00:00,REGULAR,3810846,4697886,274.0
3863,A025,R023,01-06-02,05-23-11,20:00:00,REGULAR,3811268,4698244,358.0
3864,A025,R023,01-06-02,05-24-11,00:00:00,REGULAR,3811416,4698347,103.0
3865,A025,R023,01-06-02,05-24-11,04:00:00,REGULAR,3811442,4698352,5.0
3866,A025,R023,01-06-02,05-24-11,08:00:00,REGULAR,3811464,4698490,138.0
3867,A025,R023,01-06-02,05-24-11,12:00:00,REGULAR,3811573,4699025,535.0
3868,A025,R023,01-06-02,05-24-11,16:00:00,REGULAR,3811706,4699325,300.0
3869,A025,R023,01-06-02,05-24-11,20:00:00,REGULAR,3812151,4699711,386.0
3870,A025,R023,01-06-02,05-25-11,00:00:00,REGULAR,3812329,4699806,95.0
3871,A025,R023,01-06-02,05-25-11,04:00:00,REGULAR,3812361,4699809,3.0
3872,A025,R023,01-06-02,05-25-11,08:00:00,REGULAR,3812385,4699967,158.0
3873,A025,R023,01-06-02,05-25-11,12:00:00,REGULAR,3812514,4700437,470.0
3874,A025,R023,01-06-02,05-25-11,15:11:38,REGULAR,3812627,4700667,230.0
3875,A025,R023,01-06-02,05-25-11,16:00:00,REGULAR,3812665,4700745,78.0
3876,A025,R023,01-06-02,05-25-11,20:00:00,REGULAR,3813116,4701064,319.0
3877,A025,R023,01-06-02,05-26-11,00:00:00,REGULAR,3813280,4701207,143.0
3878,A025,R023,01-06-02,05-26-11,04:00:00,REGULAR,3813309,4701215,8.0
3879,A025,R023,01-06-02,05-26-11,08:00:00,REGULAR,3813337,4701366,151.0
3880,A025,R023,01-06-02,05-26-11,12:00:00,REGULAR,3813463,4701906,540.0
3881,A025,R023,01-06-02,05-26-11,16:00:00,REGULAR,3813594,4702216,310.0
3882,A025,R023,01-06-02,05-26-11,20:00:00,REGULAR,3814059,4702569,353.0
3883,A025,R023,01-06-02,05-27-11,00:00:00,REGULAR,3814270,4702686,117.0
3884,A025,R023,01-06-02,05-27-11,04:00:00,REGULAR,3814292,4702703,17.0
3885,A025,R023,01-06-02,05-27-11,08:00:00,REGULAR,3814320,4702834,131.0
3886,A025,R023,01-06-02,05-27-11,12:00:00,REGULAR,3814435,4703345,511.0
3887,A025,R023,01-06-02,05-27-11,12:07:00,DOOR,3814438,4703349,4.0
3888,A025,R023,01-06-02,05-27-11,12:18:45,OPEN,3814439,4703357,8.0
3889,A025,R023,01-06-02,05-27-11,12:19:46,DOOR,3814439,4703358,1.0
3890,A025,R023,01-06-02,05-27-11,12:21:57,OPEN,3814444,4703363,5.0
3891,A025,R023,01-06-02,05-27-11,16:00:00,DOOR,3814620,4703657,294.0
3892,A025,R023,01-06-02,05-27-11,20:00:00,OPEN,3815013,4704053,396.0
3893,A027,R082,01-00-00,05-21-11,00:00:00,REGULAR,3600221,4009138,-694915.0
3894,A027,R082,01-00-00,05-21-11,04:00:00,REGULAR,3600257,4009192,54.0
3895,A027,R082,01-00-00,05-21-11,08:00:00,REGULAR,3600273,4009332,140.0
3896,A027,R082,01-00-00,05-21-11,12:00:00,REGULAR,3600379,4009824,492.0
3897,A027,R082,01-00-00,05-21-11,16:00:00,REGULAR,3600597,4010313,489.0
3898,A027,R082,01-00-00,05-21-11,20:00:00,REGULAR,3600883,4010760,447.0
3899,A027,R082,01-00-00,05-22-11,00:00:00,REGULAR,3601003,4010922,162.0
3900,A027,R082,01-00-00,05-22-11,04:00:00,REGULAR,3601055,4010968,46.0
3901,A027,R082,01-00-00,05-22-11,04:00:00,RECOVR,3601055,4010968,0.0
3902,A027,R082,01-00-00,05-22-11,08:00:00,AUD,3601066,4011009,41.0
3903,A027,R082,01-00-00,05-22-11,12:00:00,REGULAR,3601136,4011270,261.0
3904,A027,R082,01-00-00,05-22-11,16:00:00,REGULAR,3601288,4011615,345.0
3905,A027,R082,01-00-00,05-22-11,20:00:00,REGULAR,3601482,4011895,280.0
3906,A027,R082,01-00-00,05-23-11,00:00:00,REGULAR,3601555,4012010,115.0
3907,A027,R082,01-00-00,05-23-11,04:00:00,REGULAR,3601569,4012021,11.0
3908,A027,R082,01-00-00,05-23-11,04:00:00,REGULAR,3601569,4012021,0.0
3909,A027,R082,01-00-00,05-23-11,08:00:00,REGULAR,3601612,4012140,119.0
3910,A027,R082,01-00-00,05-23-11,12:00:00,REGULAR,3601822,4013000,860.0
3911,A027,R082,01-00-00,05-23-11,16:00:00,REGULAR,3602134,4013443,443.0
3912,A027,R082,01-00-00,05-23-11,20:00:00,REGULAR,3602775,4013853,410.0
3913,A027,R082,01-00-00,05-24-11,00:00:00,REGULAR,3602969,4013937,84.0
3914,A027,R082,01-00-00,05-24-11,04:00:00,REGULAR,3602980,4013948,11.0
3915,A027,R082,01-00-00,05-24-11,04:00:00,RECOVR,3602980,4013948,0.0
3916,A027,R082,01-00-00,05-24-11,08:00:00,AUD,3603018,4014093,145.0
3917,A027,R082,01-00-00,05-24-11,12:00:00,REGULAR,3603230,4014813,720.0
3918,A027,R082,01-00-00,05-24-11,16:00:00,REGULAR,3603524,4015166,353.0
3919,A027,R082,01-00-00,05-24-11,20:00:00,REGULAR,3604153,4015553,387.0
3920,A027,R082,01-00-00,05-25-11,00:00:00,REGULAR,3604331,4015656,103.0
3921,A027,R082,01-00-00,05-25-11,04:00:00,REGULAR,3604342,4015664,8.0
3922,A027,R082,01-00-00,05-25-11,08:00:00,REGULAR,3604390,4015838,174.0
3923,A027,R082,01-00-00,05-25-11,12:00:00,REGULAR,3604605,4016589,751.0
3924,A027,R082,01-00-00,05-25-11,16:00:00,REGULAR,3604945,4016995,406.0
3925,A027,R082,01-00-00,05-25-11,20:00:00,REGULAR,3605645,4017356,361.0
3926,A027,R082,01-00-00,05-26-11,00:00:00,REGULAR,3605819,4017441,85.0
3927,A027,R082,01-00-00,05-26-11,04:00:00,REGULAR,3605834,4017449,8.0
3928,A027,R082,01-00-00,05-26-11,04:00:00,RECOVR,3605834,4017449,0.0
3929,A027,R082,01-00-00,05-26-11,08:00:00,AUD,3605865,4017594,145.0
3930,A027,R082,01-00-00,05-26-11,12:00:00,REGULAR,3606094,4018402,808.0
3931,A027,R082,01-00-00,05-26-11,16:00:00,REGULAR,3606405,4018824,422.0
3932,A027,R082,01-00-00,05-26-11,20:00:00,REGULAR,3607046,4019218,394.0
3933,A027,R082,01-00-00,05-27-11,00:00:00,REGULAR,3607229,4019341,123.0
3934,A027,R082,01-00-00,05-27-11,04:00:00,REGULAR,3607245,4019355,14.0
3935,A027,R082,01-00-00,05-27-11,04:00:00,RECOVR,3607245,4019355,0.0
3936,A027,R082,01-00-00,05-27-11,08:00:00,AUD,3607277,4019500,145.0
3937,A027,R082,01-00-00,05-27-11,08:35:55,REGULAR,3607293,4019600,100.0
3938,A027,R082,01-00-00,05-27-11,12:00:00,REGULAR,3607464,4020200,600.0
3939,A027,R082,01-00-00,05-27-11,13:50:13,REGULAR,3607596,4020396,196.0
3940,A027,R082,01-00-00,05-27-11,13:50:18,DOOR,3607596,4020396,0.0
3941,A027,R082,01-00-00,05-27-11,13:50:22,DOOR,3607596,4020396,0.0
3942,A027,R082,01-00-00,05-27-11,13:55:03,OPEN,3607596,4020396,0.0
3943,A027,R082,01-00-00,05-27-11,13:55:05,DOOR,3607596,4020396,0.0
3944,A027,R082,01-00-00,05-27-11,13:57:27,OPEN,3607596,4020396,0.0
3945,A027,R082,01-00-00,05-27-11,16:00:00,DOOR,3607769,4020589,193.0
3946,A027,R082,01-00-00,05-27-11,20:00:00,OPEN,3608214,4020937,348.0
3947,A027,R082,01-03-00,05-21-11,00:00:00,REGULAR,1333409,681756,-3339181.0
3948,A027,R082,01-03-00,05-21-11,04:00:00,REGULAR,1333450,681765,9.0
3949,A027,R082,01-03-00,05-21-11,08:00:00,REGULAR,1333465,681796,31.0
3950,A027,R082,01-03-00,05-21-11,12:00:00,REGULAR,1333597,681962,166.0
3951,A027,R082,01-03-00,05-21-11,16:00:00,REGULAR,1333812,682187,225.0
3952,A027,R082,01-03-00,05-21-11,20:00:00,REGULAR,1334177,682342,155.0
3953,A027,R082,01-03-00,05-22-11,00:00:00,REGULAR,1334319,682396,54.0
3954,A027,R082,01-03-00,05-22-11,04:00:00,REGULAR,1334361,682410,14.0
3955,A027,R082,01-03-00,05-22-11,04:00:00,RECOVR,1334361,682410,0.0
3956,A027,R082,01-03-00,05-22-11,08:00:00,AUD,1334375,682419,9.0
3957,A027,R082,01-03-00,05-22-11,12:00:00,REGULAR,1334485,682518,99.0
3958,A027,R082,01-03-00,05-22-11,16:00:00,REGULAR,1334668,682694,176.0
3959,A027,R082,01-03-00,05-22-11,20:00:00,REGULAR,1334888,682777,83.0
3960,A027,R082,01-03-00,05-23-11,00:00:00,REGULAR,1334979,682817,40.0
3961,A027,R082,01-03-00,05-23-11,04:00:00,REGULAR,1334993,682820,3.0
3962,A027,R082,01-03-00,05-23-11,04:00:00,REGULAR,1334993,682820,0.0
3963,A027,R082,01-03-00,05-23-11,08:00:00,REGULAR,1335045,682872,52.0
3964,A027,R082,01-03-00,05-23-11,12:00:00,REGULAR,1335280,683237,365.0
3965,A027,R082,01-03-00,05-23-11,16:00:00,REGULAR,1335599,683386,149.0
3966,A027,R082,01-03-00,05-23-11,20:00:00,REGULAR,1336268,683528,142.0
3967,A027,R082,01-03-00,05-24-11,00:00:00,REGULAR,1336466,683564,36.0
3968,A027,R082,01-03-00,05-24-11,04:00:00,REGULAR,1336482,683567,3.0
3969,A027,R082,01-03-00,05-24-11,08:00:00,REGULAR,1336521,683637,70.0
3970,A027,R082,01-03-00,05-24-11,12:00:00,REGULAR,1336771,683994,357.0
3971,A027,R082,01-03-00,05-24-11,16:00:00,REGULAR,1337121,684152,158.0
3972,A027,R082,01-03-00,05-24-11,20:00:00,REGULAR,1337850,684345,193.0
3973,A027,R082,01-03-00,05-25-11,00:00:00,REGULAR,1338057,684373,28.0
3974,A027,R082,01-03-00,05-25-11,04:00:00,REGULAR,1338080,684377,4.0
3975,A027,R082,01-03-00,05-25-11,08:00:00,REGULAR,1338112,684455,78.0
3976,A027,R082,01-03-00,05-25-11,12:00:00,REGULAR,1338361,684789,334.0
3977,A027,R082,01-03-00,05-25-11,16:00:00,REGULAR,1338727,684962,173.0
3978,A027,R082,01-03-00,05-25-11,20:00:00,REGULAR,1339444,685181,219.0
3979,A027,R082,01-03-00,05-26-11,00:00:00,REGULAR,1339656,685218,37.0
3980,A027,R082,01-03-00,05-26-11,04:00:00,REGULAR,1339688,685219,1.0
3981,A027,R082,01-03-00,05-26-11,04:00:00,RECOVR,1339688,685219,0.0
3982,A027,R082,01-03-00,05-26-11,08:00:00,AUD,1339730,685275,56.0
3983,A027,R082,01-03-00,05-26-11,12:00:00,REGULAR,1340019,685638,363.0
3984,A027,R082,01-03-00,05-26-11,16:00:00,REGULAR,1340422,685820,182.0
3985,A027,R082,01-03-00,05-26-11,20:00:00,REGULAR,1341093,685972,152.0
3986,A027,R082,01-03-00,05-27-11,00:00:00,REGULAR,1341277,686019,47.0
3987,A027,R082,01-03-00,05-27-11,04:00:00,REGULAR,1341297,686023,4.0
3988,A027,R082,01-03-00,05-27-11,04:00:00,RECOVR,1341297,686023,0.0
3989,A027,R082,01-03-00,05-27-11,08:00:00,AUD,1341335,686071,48.0
3990,A027,R082,01-03-00,05-27-11,08:35:55,REGULAR,1341364,686122,51.0
3991,A027,R082,01-03-00,05-27-11,12:00:00,REGULAR,1341568,686411,289.0
3992,A027,R082,01-03-00,05-27-11,16:00:00,REGULAR,1342025,686606,195.0
3993,A027,R082,01-03-00,05-27-11,20:00:00,REGULAR,1342574,686727,121.0
3994,A027,R082,01-03-01,05-21-11,00:00:00,REGULAR,3470281,1865300,1178573.0
3995,A027,R082,01-03-01,05-21-11,04:00:00,REGULAR,3470315,1865312,12.0
3996,A027,R082,01-03-01,05-21-11,08:00:00,REGULAR,3470336,1865332,20.0
3997,A027,R082,01-03-01,05-21-11,12:00:00,REGULAR,3470443,1865451,119.0
3998,A027,R082,01-03-01,05-21-11,16:00:00,REGULAR,3470634,1865656,205.0
3999,A027,R082,01-03-01,05-21-11,20:00:00,REGULAR,3470911,1865788,132.0
4000,A027,R082,01-03-01,05-22-11,00:00:00,REGULAR,3471008,1865841,53.0
4001,A027,R082,01-03-01,05-22-11,04:00:00,REGULAR,3471038,1865853,12.0
4002,A027,R082,01-03-01,05-22-11,04:00:00,RECOVR,3471038,1865853,0.0
4003,A027,R082,01-03-01,05-22-11,08:00:00,AUD,3471047,1865863,10.0
4004,A027,R082,01-03-01,05-22-11,12:00:00,REGULAR,3471135,1865927,64.0
4005,A027,R082,01-03-01,05-22-11,16:00:00,REGULAR,3471279,1866046,119.0
4006,A027,R082,01-03-01,05-22-11,20:00:00,REGULAR,3471461,1866143,97.0
4007,A027,R082,01-03-01,05-23-11,00:00:00,REGULAR,3471541,1866184,41.0
4008,A027,R082,01-03-01,05-23-11,04:00:00,REGULAR,3471555,1866186,2.0
4009,A027,R082,01-03-01,05-23-11,08:00:00,REGULAR,3471585,1866226,40.0
4010,A027,R082,01-03-01,05-23-11,12:00:00,REGULAR,3471789,1866509,283.0
4011,A027,R082,01-03-01,05-23-11,16:00:00,REGULAR,3472056,1866655,146.0
4012,A027,R082,01-03-01,05-23-11,20:00:00,REGULAR,3472615,1866825,170.0
4013,A027,R082,01-03-01,05-24-11,00:00:00,REGULAR,3472752,1866854,29.0
